"","Item_Identifier","Item_Count","Outlet_Identifier","Outlet_Count","X","Item_Weight","Item_Fat_Content","Item_Visibility","Item_Type","Item_MRP","Outlet_Establishment_Year","Outlet_Size_High","Outlet_Size_Medium","Outlet_Size_Other","Outlet_Size_Small","Outlet_Location_Type_Tier 1","Outlet_Location_Type_Tier 2","Outlet_Location_Type_Tier 3","Outlet_Type_Grocery Store","Outlet_Type_Supermarket Type1","Outlet_Type_Supermarket Type2","Outlet_Type_Supermarket Type3","Item_Outlet_Sales","Outlet_Year","Item_Type_New_Drinks","Item_Type_New_Food","Item_Type_New_Non-Consumable"
"5762","FDM28",10,"OUT045",1548,3561,15.7,0,0.045295529,"Frozen Foods",181.366,2002,0,0,1,0,0,1,0,0,1,0,0,1977.426,11,0,1,0
"5763","FDM28",10,"OUT010",925,1065,15.7,0,0.075661985,"Frozen Foods",181.366,1998,0,0,1,0,0,0,1,1,0,0,0,179.766,15,0,1,0
"5764","FDM28",10,"OUT018",1546,13775,15.7,0,0.045387996,"Frozen Foods",178.866,2009,0,1,0,0,0,0,1,0,0,1,0,1,4,0,1,0
"5765","FDM28",10,"OUT019",880,2016,12.6,0,0.079146113,"Frozen Foods",181.466,1985,0,0,0,1,1,0,0,1,0,0,0,179.766,28,0,1,0
"5766","FDM28",10,"OUT049",1550,7225,15.7,0,0.045274134,"Frozen Foods",177.966,1999,0,1,0,0,1,0,0,0,1,0,0,3415.554,14,0,1,0
"5767","FDM28",10,"OUT017",1543,14118,15.7,0,0.045459546,"Frozen Foods",178.266,2007,0,0,1,0,0,1,0,0,1,0,0,1,6,0,1,0
"5768","FDM28",10,"OUT046",1550,4511,15.7,0,0.045203854,"Frozen Foods",180.266,1997,0,0,0,1,1,0,0,0,1,0,0,1617.894,16,0,1,0
"5769","FDM28",10,"OUT013",1553,270,15.7,0,0.045166237,"Frozen Foods",178.666,1987,1,0,0,0,0,0,1,0,1,0,0,2516.724,26,0,1,0
"5770","FDM28",10,"OUT027",1559,10400,12.6,0,0.044984953,"Frozen Foods",179.866,1985,0,1,0,0,0,0,1,0,0,0,1,1,28,0,1,0
"5771","FDM28",10,"OUT035",1550,9759,15.7,0,0.045195307,"Frozen Foods",180.766,2004,0,0,0,1,0,1,0,0,1,0,0,1,9,0,1,0
"5772","FDM32",9,"OUT018",1546,7823,20.5,0,0.020688969,"Fruits and Vegetables",88.183,2009,0,1,0,0,0,0,1,0,0,1,0,719.064,4,0,1,0
"5773","FDM32",9,"OUT049",1550,9578,20.5,0,0.020637068,"Fruits and Vegetables",87.883,1999,0,1,0,0,1,0,0,0,1,0,0,1,14,0,1,0
"5774","FDM32",9,"OUT017",1543,8990,20.5,0,0.020721583,"Fruits and Vegetables",91.183,2007,0,0,1,0,0,1,0,0,1,0,0,1,6,0,1,0
"5775","FDM32",9,"OUT045",1548,9523,20.5,0,0.02064682,"Fruits and Vegetables",88.783,2002,0,0,1,0,0,1,0,0,1,0,0,1,11,0,1,0
"5776","FDM32",9,"OUT046",1550,7038,20.5,0,0.020605032,"Fruits and Vegetables",91.083,1997,0,0,0,1,1,0,0,0,1,0,0,539.298,16,0,1,0
"5777","FDM32",9,"OUT013",1553,4477,20.5,0,0.020587886,"Fruits and Vegetables",89.583,1987,1,0,0,0,0,0,1,0,1,0,0,1797.66,26,0,1,0
"5778","FDM32",9,"OUT027",1559,11740,12.6,0,0.020505252,"Fruits and Vegetables",91.483,1985,0,1,0,0,0,0,1,0,0,0,1,1,28,0,1,0
"5779","FDM32",9,"OUT010",925,1352,20.5,0,0.0540205365,"Fruits and Vegetables",90.883,1998,0,0,1,0,0,0,1,1,0,0,0,89.883,15,0,1,0
"5780","FDM32",9,"OUT035",1550,8828,20.5,0,0.020601136,"Fruits and Vegetables",91.683,2004,0,0,0,1,0,1,0,0,1,0,0,1,9,0,1,0
"5781","FDM33",9,"OUT046",1550,7151,15.6,0,0.087719692,"Snack Foods",218.5798,1997,0,0,0,1,1,0,0,0,1,0,0,4407.596,16,0,1,0
"5782","FDM33",9,"OUT049",1550,11141,15.6,0,0.087856073,"Snack Foods",220.7798,1999,0,1,0,0,1,0,0,0,1,0,0,1,14,0,1,0
"5783","FDM33",9,"OUT045",1548,10423,15.6,0,0.08789759,"Snack Foods",218.3798,2002,0,0,1,0,0,1,0,0,1,0,0,1,11,0,1,0
"5784","FDM33",9,"OUT027",1559,8959,12.6,0,0.087294906,"Snack Foods",219.1798,1985,0,1,0,0,0,0,1,0,0,0,1,1,28,0,1,0
"5785","FDM33",9,"OUT035",1550,11703,15.6,0,0.087703106,"Snack Foods",220.0798,2004,0,0,0,1,0,1,0,0,1,0,0,1,9,0,1,0
"5786","FDM33",9,"OUT019",880,9043,12.6,0,0.153585858,"Snack Foods",221.1798,1985,0,0,0,1,1,0,0,1,0,0,0,1,28,0,1,0
"5787","FDM33",9,"OUT013",1553,7530,15.6,0,0.087646694,"Snack Foods",221.5798,1987,1,0,0,0,0,0,1,0,1,0,0,5509.495,26,0,1,0
"5788","FDM33",9,"OUT017",1543,2344,15.6,0,0.088215871,"Snack Foods",220.1798,2007,0,0,1,0,0,1,0,0,1,0,0,5068.7354,6,0,1,0
"5789","FDM33",9,"OUT018",1546,1894,15.6,0,0.0540205365,"Snack Foods",220.4798,2009,0,1,0,0,0,0,1,0,0,1,0,661.1394,4,0,1,0
"5790","FDM34",10,"OUT035",1550,13717,19,0,0.0540205365,"Snack Foods",130.9626,2004,0,0,0,1,0,1,0,0,1,0,0,1,9,0,1,0
"5791","FDM34",10,"OUT013",1553,9358,19,0,0.067391444,"Snack Foods",129.6626,1987,1,0,0,0,0,0,1,0,1,0,0,1,26,0,1,0
"5792","FDM34",10,"OUT010",925,6361,19,0,0.112893408,"Snack Foods",131.0626,1998,0,0,1,0,0,0,1,1,0,0,0,524.6504,15,0,1,0
"5793","FDM34",10,"OUT027",1559,5274,12.6,0,0.067120954,"Snack Foods",132.9626,1985,0,1,0,0,0,0,1,0,0,0,1,3279.065,28,0,1,0
"5794","FDM34",10,"OUT049",1550,12749,19,0,0.067552435,"Snack Foods",132.5626,1999,0,1,0,0,1,0,0,0,1,0,0,1,14,0,1,0
"5795","FDM34",10,"OUT019",880,11611,12.6,0,0.118091992,"Snack Foods",132.6626,1985,0,0,0,1,1,0,0,1,0,0,0,1,28,0,1,0
"5796","FDM34",10,"OUT018",1546,2589,19,0,0.067722325,"Snack Foods",130.8626,2009,0,1,0,0,0,0,1,0,0,1,0,1573.9512,4,0,1,0
"5797","FDM34",10,"OUT017",1543,12459,19,0,0.067829083,"Snack Foods",129.2626,2007,0,0,1,0,0,1,0,0,1,0,0,1,6,0,1,0
"5798","FDM34",10,"OUT045",1548,11682,19,0,0.067584358,"Snack Foods",129.7626,2002,0,0,1,0,0,1,0,0,1,0,0,1,11,0,1,0
"5799","FDM34",10,"OUT046",1550,7055,19,0,0.067447572,"Snack Foods",132.9626,1997,0,0,0,1,1,0,0,0,1,0,0,1967.439,16,0,1,0
"5800","FDM36",9,"OUT027",1559,990,12.6,1,0.058446424,"Baking Goods",172.1422,1985,0,1,0,0,0,0,1,0,0,0,1,5518.1504,28,0,1,0
"5801","FDM36",9,"OUT019",880,6936,12.6,1,0.102830104,"Baking Goods",172.6422,1985,0,0,0,1,1,0,0,1,0,0,0,344.8844,28,0,1,0
"5802","FDM36",9,"OUT018",1546,11199,11.65,1,0.058970075,"Baking Goods",171.9422,2009,0,1,0,0,0,0,1,0,0,1,0,1,4,0,1,0
"5803","FDM36",9,"OUT046",1550,3160,11.65,1,0.058730831,"Baking Goods",171.9422,1997,0,0,0,1,1,0,0,0,1,0,0,3448.844,16,0,1,0
"5804","FDM36",9,"OUT049",1550,1947,11.65,1,0.058822142,"Baking Goods",173.5422,1999,0,1,0,0,1,0,0,0,1,0,0,3448.844,14,0,1,0
"5805","FDM36",9,"OUT035",1550,1346,11.65,1,0.058719726,"Baking Goods",171.1422,2004,0,0,0,1,0,1,0,0,1,0,0,2931.5174,9,0,1,0
"5806","FDM36",9,"OUT045",1548,13121,11.65,1,0.058849939,"Baking Goods",172.7422,2002,0,0,1,0,0,1,0,0,1,0,0,1,11,0,1,0
"5807","FDM36",9,"OUT017",1543,5618,11.65,1,0.059063036,"Baking Goods",172.0422,2007,0,0,1,0,0,1,0,0,1,0,0,1379.5376,6,0,1,0
"5808","FDM36",9,"OUT013",1553,2468,11.65,1,0.058681957,"Baking Goods",170.4422,1987,1,0,0,0,0,0,1,0,1,0,0,517.3266,26,0,1,0
"5809","FDM38",8,"OUT027",1559,9629,12.6,1,0.092322059,"Canned",54.3982,1985,0,1,0,0,0,0,1,0,0,0,1,1,28,0,1,0
"5810","FDM38",8,"OUT046",1550,8407,5.885,1,0.092771309,"Canned",54.1982,1997,0,0,0,1,1,0,0,0,1,0,0,999.3658,16,0,1,0
"5811","FDM38",8,"OUT035",1550,12747,5.885,1,0.092753767,"Canned",52.9982,2004,0,0,0,1,0,1,0,0,1,0,0,1,9,0,1,0
"5812","FDM38",8,"OUT049",1550,12116,5.885,1,0.092915543,"Canned",54.5982,1999,0,1,0,0,1,0,0,0,1,0,0,1,14,0,1,0
"5813","FDM38",8,"OUT017",1543,12901,5.885,1,0.093296061,"Canned",50.5982,2007,0,0,1,0,0,1,0,0,1,0,0,1,6,0,1,0
"5814","FDM38",8,"OUT018",1546,12005,5.885,1,0.09314922,"Canned",50.7982,2009,0,1,0,0,0,0,1,0,0,1,0,1,4,0,1,0
"5815","FDM38",8,"OUT045",1548,12011,5.885,1,0.092959451,"Canned",52.6982,2002,0,0,1,0,0,1,0,0,1,0,0,1,11,0,1,0
"5816","FDM38",8,"OUT013",1553,3850,5.885,1,0.092694107,"Canned",53.6982,1987,1,0,0,0,0,0,1,0,1,0,0,1525.3478,26,0,1,0
"5817","FDM39",10,"OUT045",1548,10132,6.42,0,0.053579102,"Dairy",177.3002,2002,0,0,1,0,0,1,0,0,1,0,0,1,11,0,1,0
"5818","FDM39",10,"OUT010",925,46,6.42,0,0.089498926,"Dairy",178.1002,1998,0,0,1,0,0,0,1,1,0,0,0,358.2004,15,0,1,0
"5819","FDM39",10,"OUT013",1553,7926,6.42,0,0.053426165,"Dairy",178.7002,1987,1,0,0,0,0,0,1,0,1,0,0,4477.505,26,0,1,0
"5820","FDM39",10,"OUT017",1543,13139,6.42,0,0.053773114,"Dairy",179.0002,2007,0,0,1,0,0,1,0,0,1,0,0,1,6,0,1,0
"5821","FDM39",10,"OUT049",1550,1321,6.42,0,0.053553794,"Dairy",178.6002,1999,0,1,0,0,1,0,0,0,1,0,0,3582.004,14,0,1,0
"5822","FDM39",10,"OUT027",1559,7827,12.6,0,0.053211728,"Dairy",177.6002,1985,0,1,0,0,0,0,1,0,0,0,1,8417.7094,28,0,1,0
"5823","FDM39",10,"OUT019",880,13636,12.6,0,0.093620227,"Dairy",180.3002,1985,0,0,0,1,1,0,0,1,0,0,0,1,28,0,1,0
"5824","FDM39",10,"OUT018",1546,1191,6.42,0,0.053688479,"Dairy",178.3002,2009,0,1,0,0,0,0,1,0,0,1,0,2328.3026,4,0,1,0
"5825","FDM39",10,"OUT035",1550,10995,6.42,0,0.053460551,"Dairy",178.9002,2004,0,0,0,1,0,1,0,0,1,0,0,1,9,0,1,0
"5826","FDM39",10,"OUT046",1550,12694,6.42,0,0.053470662,"Dairy",178.2002,1997,0,0,0,1,1,0,0,0,1,0,0,1,16,0,1,0
"5827","FDM40",9,"OUT046",1550,391,10.195,0,0.159936948,"Frozen Foods",143.2154,1997,0,0,0,1,1,0,0,0,1,0,0,2552.6772,16,0,1,0
"5828","FDM40",9,"OUT035",1550,9103,10.195,0,0.159906706,"Frozen Foods",141.7154,2004,0,0,0,1,0,1,0,0,1,0,0,1,9,0,1,0
"5829","FDM40",9,"OUT017",1543,4837,10.195,0,0.0540205365,"Frozen Foods",143.1154,2007,0,0,1,0,0,1,0,0,1,0,0,2410.8618,6,0,1,0
"5830","FDM40",9,"OUT013",1553,52,10.195,0,0.159803853,"Frozen Foods",141.5154,1987,1,0,0,0,0,0,1,0,1,0,0,850.8924,26,0,1,0
"5831","FDM40",9,"OUT049",1550,12277,10.195,0,0.160185608,"Frozen Foods",140.8154,1999,0,1,0,0,1,0,0,0,1,0,0,1,14,0,1,0
"5832","FDM40",9,"OUT027",1559,11743,12.6,0,0.159162446,"Frozen Foods",143.1154,1985,0,1,0,0,0,0,1,0,0,0,1,1,28,0,1,0
"5833","FDM40",9,"OUT018",1546,11470,10.195,0,0.160588464,"Frozen Foods",143.4154,2009,0,1,0,0,0,0,1,0,0,1,0,1,4,0,1,0
"5834","FDM40",9,"OUT045",1548,13118,10.195,0,0.160261305,"Frozen Foods",141.0154,2002,0,0,1,0,0,1,0,0,1,0,0,1,11,0,1,0
"5835","FDM40",9,"OUT010",925,11040,10.195,0,0.267701662,"Frozen Foods",143.7154,1998,0,0,1,0,0,0,1,1,0,0,0,1,15,0,1,0
"5836","FDM44",10,"OUT017",1543,2889,12.5,0,0.031225303,"Fruits and Vegetables",102.899,2007,0,0,1,0,0,1,0,0,1,0,0,2167.179,6,0,1,0
"5837","FDM44",10,"OUT019",880,3348,12.6,0,0.054363971,"Fruits and Vegetables",105.099,1985,0,0,0,1,1,0,0,1,0,0,0,103.199,28,0,1,0
"5838","FDM44",10,"OUT049",1550,4054,12.5,0,0.031097948,"Fruits and Vegetables",103.899,1999,0,1,0,0,1,0,0,0,1,0,0,1960.781,14,0,1,0
"5839","FDM44",10,"OUT035",1550,13548,12.5,0,0.031043803,"Fruits and Vegetables",101.799,2004,0,0,0,1,0,1,0,0,1,0,0,1,9,0,1,0
"5840","FDM44",10,"OUT018",1546,4858,12.5,0,0.031176157,"Fruits and Vegetables",103.099,2009,0,1,0,0,0,0,1,0,0,1,0,722.393,4,0,1,0
"5841","FDM44",10,"OUT045",1548,5376,12.5,0,0.031112643,"Fruits and Vegetables",104.999,2002,0,0,1,0,0,1,0,0,1,0,0,1444.786,11,0,1,0
"5842","FDM44",10,"OUT013",1553,8395,12.5,0,0.031023835,"Fruits and Vegetables",104.099,1987,1,0,0,0,0,0,1,0,1,0,0,309.597,26,0,1,0
"5843","FDM44",10,"OUT027",1559,9359,12.6,0,0.030899314,"Fruits and Vegetables",101.999,1985,0,1,0,0,0,0,1,0,0,0,1,1,28,0,1,0
"5844","FDM44",10,"OUT046",1550,8714,12.5,0,0.031049674,"Fruits and Vegetables",101.399,1997,0,0,0,1,1,0,0,0,1,0,0,1,16,0,1,0
"5845","FDM44",10,"OUT010",925,7274,12.5,0,0.051970788,"Fruits and Vegetables",103.699,1998,0,0,1,0,0,0,1,1,0,0,0,412.796,15,0,1,0
"5846","FDM45",8,"OUT018",1546,12400,8.655,1,0.088553998,"Snack Foods",121.7756,2009,0,1,0,0,0,0,1,0,0,1,0,1,4,0,1,0
"5847","FDM45",8,"OUT013",1553,1008,8.655,1,0.088121336,"Snack Foods",119.7756,1987,1,0,0,0,0,0,1,0,1,0,0,2059.9852,26,0,1,0
"5848","FDM45",8,"OUT035",1550,5008,8.655,1,0.088178053,"Snack Foods",122.6756,2004,0,0,0,1,0,1,0,0,1,0,0,2302.3364,9,0,1,0
"5849","FDM45",8,"OUT045",1548,6725,8.655,1,0.088373591,"Snack Foods",119.3756,2002,0,0,1,0,0,1,0,0,1,0,0,1454.1072,11,0,1,0
"5850","FDM45",8,"OUT049",1550,11775,8.655,1,0.088331849,"Snack Foods",120.8756,1999,0,1,0,0,1,0,0,0,1,0,0,1,14,0,1,0
"5851","FDM45",8,"OUT046",1550,8189,8.655,1,0.08819473,"Snack Foods",119.6756,1997,0,0,0,1,1,0,0,0,1,0,0,2423.512,16,0,1,0
"5852","FDM45",8,"OUT027",1559,11034,12.6,1,0.087767643,"Snack Foods",122.2756,1985,0,1,0,0,0,0,1,0,0,0,1,1,28,0,1,0
"5853","FDM45",8,"OUT017",1543,5459,8.655,1,0.088693595,"Snack Foods",122.5756,2007,0,0,1,0,0,1,0,0,1,0,0,2181.1608,6,0,1,0
"5854","FDM46",10,"OUT046",1550,3909,7.365,0,0.159967845,"Snack Foods",94.712,1997,0,0,0,1,1,0,0,0,1,0,0,1304.968,16,0,1,0
"5855","FDM46",10,"OUT035",1550,1414,7.365,0,0.159937597,"Snack Foods",93.912,2004,0,0,0,1,0,1,0,0,1,0,0,1304.968,9,0,1,0
"5856","FDM46",10,"OUT045",1548,865,7.365,0,0.160292264,"Snack Foods",94.712,2002,0,0,1,0,0,1,0,0,1,0,0,932.12,11,0,1,0
"5857","FDM46",10,"OUT018",1546,13123,7.365,0,0.160619486,"Snack Foods",93.612,2009,0,1,0,0,0,0,1,0,0,1,0,1,4,0,1,0
"5858","FDM46",10,"OUT019",880,8909,12.6,0,0.280083047,"Snack Foods",92.712,1985,0,0,0,1,1,0,0,1,0,0,0,1,28,0,1,0
"5859","FDM46",10,"OUT017",1543,10865,7.365,0,0.160872688,"Snack Foods",94.012,2007,0,0,1,0,0,1,0,0,1,0,0,1,6,0,1,0
"5860","FDM46",10,"OUT013",1553,8961,7.365,0,0.159834724,"Snack Foods",92.512,1987,1,0,0,0,0,0,1,0,1,0,0,1,26,0,1,0
"5861","FDM46",10,"OUT027",1559,7855,12.6,0,0.159193194,"Snack Foods",92.712,1985,0,1,0,0,0,0,1,0,0,0,1,3635.268,28,0,1,0
"5862","FDM46",10,"OUT010",925,11028,7.365,0,0.267753377,"Snack Foods",93.612,1998,0,0,1,0,0,0,1,1,0,0,0,1,15,0,1,0
"5863","FDM46",10,"OUT049",1550,6687,7.365,0,0.160216552,"Snack Foods",93.512,1999,0,1,0,0,1,0,0,0,1,0,0,1677.816,14,0,1,0
"5864","FDM50",7,"OUT049",1550,14080,13,1,0.0540205365,"Canned",60.522,1999,0,1,0,0,1,0,0,0,1,0,0,1,14,0,1,0
"5865","FDM50",7,"OUT027",1559,314,12.6,1,0.029943463,"Canned",60.222,1985,0,1,0,0,0,0,1,0,0,0,1,1677.816,28,0,1,0
"5866","FDM50",7,"OUT045",1548,4018,13,1,0.030150193,"Canned",61.422,2002,0,0,1,0,0,1,0,0,1,0,0,539.298,11,0,1,0
"5867","FDM50",7,"OUT013",1553,6567,13,1,0.030064132,"Canned",58.022,1987,1,0,0,0,0,0,1,0,1,0,0,898.83,26,0,1,0
"5868","FDM50",7,"OUT035",1550,4756,13,1,0.030083482,"Canned",61.922,2004,0,0,0,1,0,1,0,0,1,0,0,1557.972,9,0,1,0
"5869","FDM50",7,"OUT046",1550,13836,13,1,0.030089171,"Canned",58.322,1997,0,0,0,1,1,0,0,0,1,0,0,1,16,0,1,0
"5870","FDM50",7,"OUT018",1546,6212,13,1,0.030211742,"Canned",59.322,2009,0,1,0,0,0,0,1,0,0,1,0,539.298,4,0,1,0
"5871","FDM51",10,"OUT045",1548,2866,11.8,1,0.025978802,"Meat",102.5674,2002,0,0,1,0,0,1,0,0,1,0,0,1629.8784,11,0,1,0
"5872","FDM51",10,"OUT046",1550,10044,11.8,1,0.025926223,"Meat",99.9674,1997,0,0,0,1,1,0,0,0,1,0,0,1,16,0,1,0
"5873","FDM51",10,"OUT019",880,8740,12.6,1,0.045393469,"Meat",102.2674,1985,0,0,0,1,1,0,0,1,0,0,0,1,28,0,1,0
"5874","FDM51",10,"OUT049",1550,1182,11.8,1,0.025966531,"Meat",102.2674,1999,0,1,0,0,1,0,0,0,1,0,0,2444.8176,14,0,1,0
"5875","FDM51",10,"OUT010",925,3972,11.8,1,0.0540205365,"Meat",102.4674,1998,0,0,1,0,0,0,1,1,0,0,0,203.7348,15,0,1,0
"5876","FDM51",10,"OUT018",1546,10288,11.8,1,0.026031835,"Meat",101.2674,2009,0,1,0,0,0,0,1,0,0,1,0,1,4,0,1,0
"5877","FDM51",10,"OUT035",1550,7588,11.8,1,0.02592132,"Meat",101.9674,2004,0,0,0,1,0,1,0,0,1,0,0,1731.7458,9,0,1,0
"5878","FDM51",10,"OUT027",1559,9098,12.6,1,0.025800674,"Meat",101.6674,1985,0,1,0,0,0,0,1,0,0,0,1,1,28,0,1,0
"5879","FDM51",10,"OUT017",1543,6791,11.8,1,0.026072872,"Meat",99.8674,2007,0,0,1,0,0,1,0,0,1,0,0,1018.674,6,0,1,0
"5880","FDM51",10,"OUT013",1553,3795,11.8,1,0.025904648,"Meat",102.4674,1987,1,0,0,0,0,0,1,0,1,0,0,2037.348,26,0,1,0
"5881","FDM52",7,"OUT035",1550,1784,15.1,0,0.025988508,"Frozen Foods",146.6076,2004,0,0,0,1,0,1,0,0,1,0,0,2364.9216,9,0,1,0
"5882","FDM52",7,"OUT017",1543,1785,15.1,0,0.026140452,"Frozen Foods",149.0076,2007,0,0,1,0,0,1,0,0,1,0,0,4138.6128,6,0,1,0
"5883","FDM52",7,"OUT045",1548,779,15.1,0,0.026046138,"Frozen Foods",147.2076,2002,0,0,1,0,0,1,0,0,1,0,0,1773.6912,11,0,1,0
"5884","FDM52",7,"OUT027",1559,10520,12.6,0,0.025867549,"Frozen Foods",148.1076,1985,0,1,0,0,0,0,1,0,0,0,1,1,28,0,1,0
"5885","FDM52",7,"OUT046",1550,876,15.1,0,0.025993423,"Frozen Foods",147.4076,1997,0,0,0,1,1,0,0,0,1,0,0,2808.3444,16,0,1,0
"5886","FDM52",7,"OUT049",1550,13060,15.1,0,0.026033836,"Frozen Foods",149.5076,1999,0,1,0,0,1,0,0,0,1,0,0,1,14,0,1,0
"5887","FDM52",7,"OUT013",1553,12567,15.1,0,0.025971792,"Frozen Foods",146.2076,1987,1,0,0,0,0,0,1,0,1,0,0,1,26,0,1,0
"5888","FDM56",10,"OUT018",1546,3524,16.7,0,0.0540205365,"Fruits and Vegetables",109.1912,2009,0,1,0,0,0,0,1,0,0,1,0,545.956,4,0,1,0
"5889","FDM56",10,"OUT045",1548,10187,16.7,0,0.070333939,"Fruits and Vegetables",110.7912,2002,0,0,1,0,0,1,0,0,1,0,0,1,11,0,1,0
"5890","FDM56",10,"OUT013",1553,1911,16.7,0,0.070133177,"Fruits and Vegetables",109.8912,1987,1,0,0,0,0,0,1,0,1,0,0,873.5296,26,0,1,0
"5891","FDM56",10,"OUT027",1559,2568,12.6,0,0.069851683,"Fruits and Vegetables",110.9912,1985,0,1,0,0,0,0,1,0,0,0,1,1310.2944,28,0,1,0
"5892","FDM56",10,"OUT049",1550,9521,16.7,0,0.070300718,"Fruits and Vegetables",109.3912,1999,0,1,0,0,1,0,0,0,1,0,0,1,14,0,1,0
"5893","FDM56",10,"OUT010",925,13095,16.7,0,0.117486329,"Fruits and Vegetables",107.4912,1998,0,0,1,0,0,0,1,1,0,0,0,1,15,0,1,0
"5894","FDM56",10,"OUT046",1550,14016,16.7,0,0.070191589,"Fruits and Vegetables",107.9912,1997,0,0,0,1,1,0,0,0,1,0,0,1,16,0,1,0
"5895","FDM56",10,"OUT035",1550,12931,16.7,0,0.070178316,"Fruits and Vegetables",109.6912,2004,0,0,0,1,0,1,0,0,1,0,0,1,9,0,1,0
"5896","FDM56",10,"OUT017",1543,7935,16.7,0,0.070588621,"Fruits and Vegetables",107.9912,2007,0,0,1,0,0,1,0,0,1,0,0,1419.4856,6,0,1,0
"5897","FDM56",10,"OUT019",880,912,12.6,0,0.122896411,"Fruits and Vegetables",111.1912,1985,0,0,0,1,1,0,0,1,0,0,0,218.3824,28,0,1,0
"5898","FDM57",9,"OUT045",1548,7487,11.65,1,0.076002991,"Snack Foods",83.4908,2002,0,0,1,0,0,1,0,0,1,0,0,503.3448,11,0,1,0
"5899","FDM57",9,"OUT017",1543,7401,11.65,1,0.076278201,"Snack Foods",85.1908,2007,0,0,1,0,0,1,0,0,1,0,0,671.1264,6,0,1,0
"5900","FDM57",9,"OUT018",1546,8839,11.65,1,0.076158144,"Snack Foods",82.9908,2009,0,1,0,0,0,0,1,0,0,1,0,1,4,0,1,0
"5901","FDM57",9,"OUT049",1550,11749,11.65,1,0.075967092,"Snack Foods",84.4908,1999,0,1,0,0,1,0,0,0,1,0,0,1,14,0,1,0
"5902","FDM57",9,"OUT035",1550,7254,11.65,1,0.075834825,"Snack Foods",82.9908,2004,0,0,0,1,0,1,0,0,1,0,0,1258.362,9,0,1,0
"5903","FDM57",9,"OUT046",1550,1443,11.65,1,0.075849167,"Snack Foods",85.1908,1997,0,0,0,1,1,0,0,0,1,0,0,2181.1608,16,0,1,0
"5904","FDM57",9,"OUT019",880,11649,12.6,1,0.1328021,"Snack Foods",82.4908,1985,0,0,0,1,1,0,0,1,0,0,0,1,28,0,1,0
"5905","FDM57",9,"OUT027",1559,11814,12.6,1,0.075481864,"Snack Foods",85.3908,1985,0,1,0,0,0,0,1,0,0,0,1,1,28,0,1,0
"5906","FDM57",9,"OUT013",1553,9017,11.65,1,0.075786047,"Snack Foods",85.3908,1987,1,0,0,0,0,0,1,0,1,0,0,1,26,0,1,0
"5907","FDM58",9,"OUT045",1548,8921,16.85,1,0.0540205365,"Snack Foods",111.0544,2002,0,0,1,0,0,1,0,0,1,0,0,1,11,0,1,0
"5908","FDM58",9,"OUT010",925,6883,16.85,1,0.133385398,"Snack Foods",109.8544,1998,0,0,1,0,0,0,1,1,0,0,0,223.7088,15,0,1,0
"5909","FDM58",9,"OUT035",1550,13262,16.85,1,0.079675335,"Snack Foods",110.1544,2004,0,0,0,1,0,1,0,0,1,0,0,1,9,0,1,0
"5910","FDM58",9,"OUT027",1559,6463,12.6,1,0.0540205365,"Snack Foods",112.2544,1985,0,1,0,0,0,0,1,0,0,0,1,3914.904,28,0,1,0
"5911","FDM58",9,"OUT013",1553,5944,16.85,1,0.079624087,"Snack Foods",111.6544,1987,1,0,0,0,0,0,1,0,1,0,0,2125.2336,26,0,1,0
"5912","FDM58",9,"OUT018",1546,2159,16.85,1,0.080015028,"Snack Foods",111.8544,2009,0,1,0,0,0,0,1,0,0,1,0,1677.816,4,0,1,0
"5913","FDM58",9,"OUT046",1550,7129,16.85,1,0.079690403,"Snack Foods",113.4544,1997,0,0,0,1,1,0,0,0,1,0,0,2908.2144,16,0,1,0
"5914","FDM58",9,"OUT049",1550,6233,16.85,1,0.0540205365,"Snack Foods",110.0544,1999,0,1,0,0,1,0,0,0,1,0,0,2572.6512,14,0,1,0
"5915","FDM58",9,"OUT017",1543,6380,16.85,1,0.080141165,"Snack Foods",111.4544,2007,0,0,1,0,0,1,0,0,1,0,0,2013.3792,6,0,1,0
"5916","FDM60",10,"OUT046",1550,408,10.8,1,0.048143292,"Baking Goods",40.2138,1997,0,0,0,1,1,0,0,0,1,0,0,690.4346,16,0,1,0
"5917","FDM60",10,"OUT049",1550,2634,10.8,1,0.048218142,"Baking Goods",42.2138,1999,0,1,0,0,1,0,0,0,1,0,0,690.4346,14,0,1,0
"5918","FDM60",10,"OUT017",1543,6615,10.8,1,0.0540205365,"Baking Goods",40.7138,2007,0,0,1,0,0,1,0,0,1,0,0,406.138,6,0,1,0
"5919","FDM60",10,"OUT018",1546,902,10.8,1,0.048339408,"Baking Goods",41.5138,2009,0,1,0,0,0,0,1,0,0,1,0,446.7518,4,0,1,0
"5920","FDM60",10,"OUT045",1548,13706,10.8,1,0.048240928,"Baking Goods",41.0138,2002,0,0,1,0,0,1,0,0,1,0,0,1,11,0,1,0
"5921","FDM60",10,"OUT027",1559,13536,12.6,1,0.047910156,"Baking Goods",39.8138,1985,0,1,0,0,0,0,1,0,0,0,1,1,28,0,1,0
"5922","FDM60",10,"OUT035",1550,11839,10.8,1,0.048134189,"Baking Goods",40.3138,2004,0,0,0,1,0,1,0,0,1,0,0,1,9,0,1,0
"5923","FDM60",10,"OUT019",880,10153,12.6,1,0.08429269,"Baking Goods",40.6138,1985,0,0,0,1,1,0,0,1,0,0,0,1,28,0,1,0
